sentence_id;sentence;dataset
250;This metric is an indication of a deeper problem lies within the code and is associated with an issue which is prominent to experienced software developers with acceptable coding practices.;arxiv
251;Recent studies have often observed that codes having code smells are often prone to a higher probability of change in the software development cycle.;arxiv
252;In this paper, we developed code smell prediction models with the help of features extracted from source code to predict eight types of code smell.;arxiv
253;Our work also presents the application of data sampling techniques to handle class imbalance problem and feature selection techniques to find relevant feature sets.;arxiv
254;Previous studies had made use of techniques such as Naive - Bayes and Random forest but had not explored deep learning methods to predict code smell.;arxiv
255;A total of 576 distinct Deep Learning models were trained using the features and datasets mentioned above.;arxiv
256;The study concluded that the deep learning models which used data from Synthetic Minority Oversampling Technique gave better results in terms of accuracy, AUC with the accuracy of some models improving from 88.47 to 96.84.;arxiv
257;We consider $Q$-learning with knowledge transfer, using samples from a target reinforcement learning (RL) task as well as source samples from different but related RL tasks.;arxiv
258;We propose transfer learning algorithms for both batch and online $Q$-learning with offline source studies.;arxiv
259;The proposed transferred $Q$-learning algorithm contains a novel re-targeting step that enables vertical information-cascading along multiple steps in an RL task, besides the usual horizontal information-gathering as transfer learning (TL) for supervised learning.;arxiv
260;We establish the first theoretical justifications of TL in RL tasks by showing a faster rate of convergence of the $Q$ function estimation in the offline RL transfer, and a lower regret bound in the offline-to-online RL transfer under certain similarity assumptions.;arxiv
261;Empirical evidences from both synthetic and real datasets are presented to back up the proposed algorithm and our theoretical results.;arxiv
262;Through the quantification of physical activity energy expenditure (PAEE), health care monitoring has the potential to stimulate vital and healthy ageing, inducing behavioural changes in older people and linking these to personal health gains.;arxiv
263;To be able to measure PAEE in a monitoring environment, methods from wearable accelerometers have been developed, however, mainly targeted towards younger people.;arxiv
